,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
467,142x142,20164,1383,4,3,9.73943661971831,10,22,(0.35391160326255267+0.02786146338753477j),0.3550065972147073,0.010590553283691406,11
468,142x142,20164,1370,4,3,9.647887323943662,10,17,(0.34800786902458347+0.052720661378192056j),0.35197861446284723,0.01194143295288086,12
469,142x142,20164,1372,4,3,9.661971830985916,10,17,(0.3411197057788022+0.04357760376590999j),0.3438919324738445,0.008638858795166016,11
470,143x143,20449,1526,4,3,10.671328671328672,11,21,(0.33558089436168065+0j),0.33558089436168065,0.008554220199584961,11
471,143x143,20449,1529,4,3,10.692307692307692,11,19,(0.33758102796913875+0j),0.33758102796913875,0.0071985721588134766,11
472,143x143,20449,1528,4,3,10.685314685314685,11,19,(0.3148750613575393+0.0719296103663445j),0.322986335798232,0.01088404655456543,11
473,143x143,20449,1523,4,3,10.65034965034965,11,23,(0.3359263842183656+0.030157070379848664j),0.33727731098892516,0.010324239730834961,11
474,143x143,20449,1525,4,3,10.664335664335665,11,22,(0.36049583016889025+0j),0.36049583016889025,0.011063575744628906,11
475,143x143,20449,1505,4,3,10.524475524475525,11,18,(0.36755809479872337+0j),0.36755809479872337,0.009333610534667969,11
476,143x143,20449,1504,4,3,10.517482517482517,11,20,(0.35236764252432806+0j),0.35236764252432806,0.010639667510986328,11
477,143x143,20449,1520,4,3,10.62937062937063,11,19,(0.3529228607519727+0j),0.3529228607519727,0.011564016342163086,11
478,143x143,20449,1517,4,3,10.608391608391608,11,17,(0.3600231751390094+0j),0.3600231751390094,0.011519432067871094,11
479,143x143,20449,1521,4,3,10.636363636363637,11,19,(0.3413665395021138+0j),0.3413665395021138,0.010375738143920898,11
480,144x144,20736,1516,4,3,10.527777777777779,11,20,(0.33355837385058507+0j),0.33355837385058507,0.012593507766723633,11
481,144x144,20736,1529,4,3,10.618055555555555,11,17,(0.34061011847029254+0.01762060970962489j),0.34106559294494315,0.013172388076782227,11
482,144x144,20736,1532,4,3,10.63888888888889,11,19,(0.34560284524006474+0.04267659588914063j),0.34822782553195425,0.00971078872680664,11
483,144x144,20736,1531,4,3,10.631944444444445,11,21,(0.33375659447845796+0j),0.33375659447845796,0.008842945098876953,11
484,144x144,20736,1520,4,3,10.555555555555555,11,18,(0.31384352008707167+0j),0.31384352008707167,0.0085906982421875,11
485,144x144,20736,1525,4,3,10.590277777777779,11,20,(0.3370186921364175+0.107024155269562j),0.35360397149990364,0.0075190067291259766,11
486,144x144,20736,1530,4,3,10.625,11,20,(0.34240683642794534+0.07841316651507854j),0.35127064539399694,0.008758068084716797,11
487,144x144,20736,1538,4,3,10.680555555555555,11,19,(0.350159385216365+0j),0.350159385216365,0.011479616165161133,11
488,144x144,20736,1534,4,3,10.652777777777779,11,20,(0.34113361626725786+0j),0.34113361626725786,0.011681079864501953,11
489,144x144,20736,1523,4,3,10.57638888888889,11,18,(0.31782999845401316+0.03766141841087606j),0.320053574193442,0.01251363754272461,12
490,145x145,21025,1404,4,3,9.682758620689656,10,16,(0.3766932113179544+0.026579062115724313j),0.37762974193776716,0.012245416641235352,12
491,145x145,21025,1404,4,3,9.682758620689656,10,21,(0.357307142591079+0j),0.357307142591079,0.012951850891113281,12
492,145x145,21025,1399,4,3,9.648275862068965,10,15,(0.3573358228438546+0j),0.3573358228438546,0.009183168411254883,11
493,145x145,21025,1412,4,3,9.73793103448276,10,19,(0.34052304035596515+0.15577330922369398j),0.374461299575498,0.011476516723632812,12
494,145x145,21025,1398,4,3,9.641379310344828,10,19,(0.34502584512525736+0.027817270308050087j),0.34614539478633716,0.008191585540771484,12
495,145x145,21025,1399,4,3,9.648275862068965,10,18,(0.36052696928517425+0.006604320879901791j),0.3605874549069028,0.009731769561767578,11
496,145x145,21025,1407,4,3,9.703448275862069,10,19,(0.3578485281535802+0j),0.3578485281535802,0.016551733016967773,12
497,145x145,21025,1412,4,3,9.73793103448276,10,18,(0.3522652242156926+0.03872363257005794j),0.3543872287641769,0.009522199630737305,12
498,145x145,21025,1397,4,3,9.63448275862069,10,18,(0.37387837500159604+0j),0.37387837500159604,0.014255046844482422,12
499,145x145,21025,1411,4,3,9.73103448275862,10,18,(0.35046418974666155+0.06871433926333563j),0.3571369607240068,0.009534597396850586,11
500,146x146,21316,720,6,4,4.931506849315069,5,10,(0.5297327294983879+0j),0.5297327294983879,0.008633136749267578,17
501,146x146,21316,715,6,5,4.897260273972603,5,11,(0.532505779777678+0j),0.532505779777678,0.008686065673828125,18
502,146x146,21316,720,6,4,4.931506849315069,5,10,(0.5042791537287544+0j),0.5042791537287544,0.008706331253051758,16
503,146x146,21316,721,6,4,4.938356164383562,5,11,(0.47882401974334926+0.16595822083886771j),0.5067687568775149,0.00913548469543457,18
504,146x146,21316,719,6,5,4.924657534246576,5,11,(0.5186168292109389+0.07466089992145716j),0.5239634200188883,0.010282039642333984,18
505,146x146,21316,716,6,4,4.904109589041096,5,11,(0.5483980590171055+0j),0.5483980590171055,0.006526470184326172,17
506,146x146,21316,726,6,4,4.972602739726027,5,12,(0.46743051247035405+0j),0.46743051247035405,0.007951498031616211,17
507,146x146,21316,718,6,5,4.917808219178082,5,12,(0.48345889152309907+0.05515025329047946j),0.48659433846968225,0.007506370544433594,18
508,146x146,21316,718,6,4,4.917808219178082,5,10,(0.5105994794801778+0.1505496835968463j),0.5323316970428673,0.007046937942504883,18
509,146x146,21316,719,6,4,4.924657534246576,5,11,(0.5161514552780722+0.10028575227306032j),0.5258037246869267,0.009315252304077148,18
510,147x147,21609,1563,4,3,10.63265306122449,11,19,(0.3514185286254866+0.05846416567109467j),0.35624856621314166,0.013495922088623047,12
511,147x147,21609,1561,4,3,10.619047619047619,11,21,(0.3609950314657262+0.10879396572663917j),0.37703254464498126,0.012197256088256836,12
512,147x147,21609,1556,4,3,10.585034013605442,11,25,(0.31529018551874327+0.07581906492587011j),0.3242783244231363,0.011507987976074219,11
513,147x147,21609,1561,4,3,10.619047619047619,11,18,(0.351825123200873+0j),0.351825123200873,0.011761665344238281,11
514,147x147,21609,1557,4,3,10.591836734693878,11,19,(0.3417758631637288+0j),0.3417758631637288,0.009525299072265625,11
515,147x147,21609,1558,4,3,10.598639455782314,11,20,(0.33614153033010596+0.030815804971419367j),0.3375510957598895,0.012213945388793945,11
516,147x147,21609,1570,4,3,10.680272108843537,11,20,(0.33748796578865+0.01190753234321345j),0.33769796620451487,0.010821342468261719,11
517,147x147,21609,1574,4,3,10.70748299319728,11,18,(0.36169796261244613+0.030615526080076318j),0.36299135884364286,0.009939432144165039,11
518,147x147,21609,1562,4,3,10.625850340136054,11,19,(0.35952143922153157+0j),0.35952143922153157,0.008524656295776367,11
519,147x147,21609,1558,4,3,10.598639455782314,11,22,(0.3727785983506291+0j),0.3727785983506291,0.009278535842895508,11
520,148x148,21904,586,7,5,3.9594594594594597,4,10,(0.5944802324105753+0j),0.5944802324105753,0.013168573379516602,21
521,148x148,21904,587,7,5,3.9662162162162162,4,9,(0.5897070764585252+0j),0.5897070764585252,0.009549379348754883,20
522,148x148,21904,589,7,5,3.97972972972973,4,10,(0.6146476654544047+0j),0.6146476654544047,0.010769367218017578,21
523,148x148,21904,587,7,5,3.9662162162162162,4,9,(0.5201889198961317+0.06665187223892148j),0.5244415929878727,0.00758671760559082,20
524,148x148,21904,588,7,5,3.972972972972973,4,10,(0.5351142866442546+0.06591884441806364j),0.5391591544434745,0.008640766143798828,20
525,148x148,21904,586,7,5,3.9594594594594597,4,10,(0.5727512498892064+0.10962904033451172j),0.5831487981075792,0.009645938873291016,21
526,148x148,21904,581,7,5,3.925675675675676,4,10,(0.6091474000459997+0j),0.6091474000459997,0.010049819946289062,21
527,148x148,21904,588,8,5,3.972972972972973,4,10,(0.5530973201201429+0.07263130715311372j),0.5578458140945881,0.007582664489746094,21
528,148x148,21904,583,7,5,3.939189189189189,4,8,(0.5828702971002369+0j),0.5828702971002369,0.007510662078857422,21
529,148x148,21904,588,6,5,3.972972972972973,4,10,(0.5610885479854919+0.19242260587222804j),0.5931667707577073,0.009574174880981445,21
530,149x149,22201,444,9,6,2.9798657718120807,3,7,(0.6659901501836055+0j),0.6659901501836055,0.006833314895629883,27
531,149x149,22201,441,9,7,2.959731543624161,3,8,(0.6660791130127588+0.08836077977357763j),0.6719144381497232,0.00906229019165039,30
532,149x149,22201,442,9,7,2.966442953020134,3,7,(0.6947821365943927+0j),0.6947821365943927,0.009783744812011719,28
533,149x149,22201,447,8,6,3.0,3,8,(0.6175198219310256+0.09413933819591006j),0.6246542607504487,0.012398958206176758,27
534,149x149,22201,443,9,6,2.9731543624161074,3,8,(0.7071025638868133+0j),0.7071025638868133,0.020100831985473633,29
535,149x149,22201,444,10,7,2.9798657718120807,3,7,(0.6591711656326049+0j),0.6591711656326049,0.009605646133422852,30
536,149x149,22201,446,8,6,2.9932885906040267,3,8,(0.7223331539222552+0j),0.7223331539222552,0.013336420059204102,29
537,149x149,22201,443,10,6,2.9731543624161074,3,9,(0.6446603450305628+0.005600464994819638j),0.6446846714969129,0.014075994491577148,27
538,149x149,22201,443,9,6,2.9731543624161074,3,8,(0.6566155904339684+0j),0.6566155904339684,0.008586406707763672,27
539,149x149,22201,444,9,6,2.9798657718120807,3,7,(0.6700691722220083+0j),0.6700691722220083,0.011440515518188477,28
540,14x14,196,118,2,2,8.428571428571429,11,12,(0.2801033181452299+0.038550460359488364j),0.28274371227296347,0.0009999275207519531,10
541,14x14,196,116,3,2,8.285714285714286,10,12,(0.415717781586594+0j),0.415717781586594,0.0011861324310302734,11
542,14x14,196,105,2,2,7.5,9,10,(0.298640748992393+0j),0.298640748992393,0.0019598007202148438,9
543,14x14,196,107,3,2,7.642857142857143,10,12,(0.2700668846763417+0j),0.2700668846763417,0.0009980201721191406,9
544,14x14,196,112,2,2,8.0,10,11,(0.26308389974881013+0.058756084073892885j),0.2695652346329926,0.0017926692962646484,10
545,14x14,196,109,2,2,7.785714285714286,10,10,(0.34146855586307434+0j),0.34146855586307434,0.0005035400390625,9
546,14x14,196,111,2,2,7.928571428571429,9,12,(0.4059787043411077+0j),0.4059787043411077,0.0009653568267822266,12
547,14x14,196,109,2,2,7.785714285714286,9,11,(0.2506360924880944+0.1028239573175295j),0.2709081339792841,0.0009725093841552734,8
548,14x14,196,107,2,2,7.642857142857143,10,12,(0.14493601928304503+0.29803600689597065j),0.3314089785930826,0.0010342597961425781,10
549,14x14,196,104,2,2,7.428571428571429,10,11,(0.29839119736804676+0j),0.29839119736804676,0.0010154247283935547,8
550,150x150,22500,448,9,6,2.986666666666667,3,9,(0.6938155254038405+0.009428659808251137j),0.6938795881975395,0.01602911949157715,37
551,150x150,22500,446,8,6,2.973333333333333,3,8,(0.6531557757502205+0j),0.6531557757502205,0.01052999496459961,27
552,150x150,22500,448,9,6,2.986666666666667,3,8,(0.7154287116584577+0j),0.7154287116584577,0.010621786117553711,29
553,150x150,22500,448,8,7,2.986666666666667,3,10,(0.6207073212047263+0j),0.6207073212047263,0.008621692657470703,26
554,150x150,22500,447,9,7,2.98,3,6,(0.6357346996227217+0j),0.6357346996227217,0.009950637817382812,27
555,150x150,22500,445,9,6,2.966666666666667,3,7,(0.6811919714588145+0j),0.6811919714588145,0.010066986083984375,26
556,150x150,22500,448,9,6,2.986666666666667,3,8,(0.6852574925596824+0.05803122400206667j),0.6877102980676973,0.009517192840576172,28
557,150x150,22500,448,9,7,2.986666666666667,3,9,(0.6669265980206582+0.14499205205944435j),0.6825055181519174,0.009429931640625,29
558,150x150,22500,446,8,6,2.973333333333333,3,7,(0.6700153584725963+0.030106969391298685j),0.6706914418680846,0.01252293586730957,32
559,150x150,22500,447,9,6,2.98,3,7,(0.7202960080983811+0j),0.7202960080983811,0.0168914794921875,32
560,151x151,22801,1035,5,4,6.854304635761589,7,14,(0.44685791618693144+0j),0.44685791618693144,0.009727001190185547,14
561,151x151,22801,1037,5,4,6.867549668874172,7,17,(0.44339085083335095+0.08712126570559871j),0.4518689650118366,0.009597301483154297,15
562,151x151,22801,1026,5,4,6.7947019867549665,7,14,(0.45392809826666614+0j),0.45392809826666614,0.010508060455322266,14
563,151x151,22801,1043,5,4,6.9072847682119205,7,14,(0.3924354568249297+0.01500266073459098j),0.39272212517568766,0.009572029113769531,14
564,151x151,22801,1046,4,4,6.927152317880795,7,14,(0.40470663366565485+0.07844486451566476j),0.4122390763887717,0.010202884674072266,14
565,151x151,22801,1041,5,4,6.894039735099338,7,12,(0.404618210476248+0.08265302819823434j),0.4129738724415135,0.010595083236694336,14
566,151x151,22801,1037,5,4,6.867549668874172,7,13,(0.4106469323888182+0j),0.4106469323888182,0.009324312210083008,14
567,151x151,22801,1037,4,4,6.867549668874172,7,13,(0.40308359221038637+0j),0.40308359221038637,0.009284496307373047,14
568,151x151,22801,1037,5,4,6.867549668874172,7,13,(0.41357224655039254+0j),0.41357224655039254,0.007537126541137695,14
569,151x151,22801,1040,5,4,6.887417218543046,7,14,(0.44504295648516384+0j),0.44504295648516384,0.009467840194702148,14
570,152x152,23104,1614,4,3,10.618421052631579,11,22,(0.3693266796882416+0j),0.3693266796882416,0.008784294128417969,11
571,152x152,23104,1628,4,3,10.710526315789474,11,21,(0.3305924481476401+0.048466720806626035j),0.334126308150073,0.012554645538330078,11
572,152x152,23104,1600,4,3,10.526315789473685,11,25,(0.3209787223421076+0.06192253271954537j),0.32689714017527743,0.013308525085449219,11
573,152x152,23104,1623,4,3,10.677631578947368,11,18,(0.31961830267946895+0.15924399351465018j),0.357091737342379,0.012098550796508789,11
574,152x152,23104,1625,4,3,10.69078947368421,11,18,(0.3293553894251838+0.04648384998518369j),0.332619483573737,0.01251363754272461,11
575,152x152,23104,1622,4,3,10.671052631578947,11,20,(0.3429785777232952+0.019217505831232683j),0.34351654590058384,0.01216888427734375,11
576,152x152,23104,1620,4,3,10.657894736842104,11,17,(0.3455263746994466+0j),0.3455263746994466,0.012578248977661133,11
577,152x152,23104,1612,4,3,10.605263157894736,11,17,(0.3575918869170895+0j),0.3575918869170895,0.01168060302734375,11
578,152x152,23104,1625,4,3,10.69078947368421,11,21,(0.3321339533194456+0.01646167269538999j),0.33254165094846966,0.008507013320922852,11
579,152x152,23104,1616,4,3,10.631578947368421,11,18,(0.3521375955879824+0j),0.3521375955879824,0.009244680404663086,11
580,153x153,23409,454,11,7,2.9673202614379086,3,8,(0.6493968844162417+0.02016004924089323j),0.6497097360167206,0.007722616195678711,28
581,153x153,23409,458,9,6,2.9934640522875817,3,7,(0.6249329572432986+0.22202282447471267j),0.6632008260222415,0.013762712478637695,28
582,153x153,23409,456,8,6,2.980392156862745,3,6,(0.6560997257401248+0.06353574169719271j),0.6591689014124372,0.010982751846313477,28
583,153x153,23409,457,8,6,2.9869281045751634,3,7,(0.5996576504923381+0j),0.5996576504923381,0.009207010269165039,26
584,153x153,23409,455,8,6,2.973856209150327,3,8,(0.6115167053771136+0j),0.6115167053771136,0.011549711227416992,28
585,153x153,23409,457,9,6,2.9869281045751634,3,7,(0.6281489116454488+0j),0.6281489116454488,0.007691860198974609,26
586,153x153,23409,455,9,7,2.973856209150327,3,6,(0.6746848466974855+0.03106801651056046j),0.675399780880265,0.0106353759765625,29
587,153x153,23409,456,8,6,2.980392156862745,3,6,(0.6341780515529587+0.05882269645099637j),0.6369002360568515,0.009063243865966797,27
588,153x153,23409,452,8,6,2.954248366013072,3,7,(0.6333042487730673+0.03553373668071959j),0.6343003373454202,0.0099639892578125,28
589,153x153,23409,450,10,6,2.9411764705882355,3,6,(0.6410730264470341+0j),0.6410730264470341,0.008914947509765625,28
590,154x154,23716,1345,4,3,8.733766233766234,9,18,(0.36923923664591385+0j),0.36923923664591385,0.010664701461791992,12
591,154x154,23716,1356,4,3,8.805194805194805,9,18,(0.4005262034499597+0j),0.4005262034499597,0.012757062911987305,12
592,154x154,23716,1351,4,3,8.772727272727273,9,15,(0.38190613317966093+0.05128187929961121j),0.3853337847953911,0.012277364730834961,12
593,154x154,23716,1340,4,3,8.7012987012987,9,18,(0.3895597032015404+0j),0.3895597032015404,0.011276006698608398,12
594,154x154,23716,1353,4,3,8.785714285714286,9,18,(0.3787497602087819+0.08583641858954574j),0.38835456945231056,0.01243281364440918,12
595,154x154,23716,1354,4,3,8.792207792207792,9,16,(0.3352471873522534+0.06447196008375983j),0.3413902609399378,0.010613679885864258,12
596,154x154,23716,1345,4,3,8.733766233766234,9,17,(0.3726350718965534+0j),0.3726350718965534,0.010617256164550781,12
597,154x154,23716,1351,4,3,8.772727272727273,9,20,(0.38065500536781527+0j),0.38065500536781527,0.012665510177612305,13
598,154x154,23716,1351,4,3,8.772727272727273,9,18,(0.39894786255872455+0j),0.39894786255872455,0.008579492568969727,13
599,154x154,23716,1351,5,3,8.772727272727273,9,17,(0.38526967581171784+0j),0.38526967581171784,0.010306835174560547,13
600,155x155,24025,923,5,4,5.95483870967742,6,12,(0.4234438903776441+0.08010882836726987j),0.4309549311477141,0.00907278060913086,16
601,155x155,24025,921,6,4,5.941935483870968,6,13,(0.4256216856160249+0j),0.4256216856160249,0.010958671569824219,15
602,155x155,24025,912,5,4,5.883870967741935,6,12,(0.4775472070204929+0.10664037985941746j),0.48930921261471705,0.01135873794555664,15
603,155x155,24025,909,5,4,5.864516129032258,6,11,(0.48959641601092885+0.03700113543040773j),0.4909926013636925,0.011815547943115234,15
604,155x155,24025,918,5,4,5.922580645161291,6,14,(0.4805602706215364+0.05197978610433248j),0.4833632918036872,0.01164555549621582,16
605,155x155,24025,919,5,4,5.929032258064516,6,12,(0.4625934461715775+0.0018883230237043047j),0.4625973002566466,0.009664058685302734,15
606,155x155,24025,912,5,4,5.883870967741935,6,12,(0.4753740619460344+0.0069429870908172256j),0.47542476149314666,0.01205134391784668,16
607,155x155,24025,914,5,4,5.896774193548387,6,14,(0.4809689003600408+0j),0.4809689003600408,0.010468244552612305,15
608,155x155,24025,920,5,4,5.935483870967742,6,14,(0.4602242664107976+0.03991431497226766j),0.4619518675501401,0.00926065444946289,16
609,155x155,24025,920,5,4,5.935483870967742,6,11,(0.45533217760514827+0j),0.45533217760514827,0.012116670608520508,15
610,156x156,24336,924,5,4,5.923076923076923,6,15,(0.44092934782847193+0.05571621269483697j),0.4444355815340373,0.008232355117797852,15
611,156x156,24336,917,5,4,5.878205128205129,6,13,(0.4653497310301401+0.03601337672044921j),0.466741186818383,0.010541677474975586,16
612,156x156,24336,923,5,4,5.916666666666667,6,13,(0.4980019396207+0.08225137984960042j),0.5047486714723899,0.014731645584106445,16
613,156x156,24336,923,5,4,5.916666666666667,6,13,(0.4680200677924822+0j),0.4680200677924822,0.010573625564575195,15
614,156x156,24336,918,5,4,5.884615384615385,6,12,(0.4617520497321406+0.01946625502398758j),0.4621621907041858,0.008968591690063477,15
615,156x156,24336,920,5,4,5.897435897435898,6,12,(0.4546642690825179+0j),0.4546642690825179,0.009599685668945312,15
616,156x156,24336,925,5,4,5.92948717948718,6,13,(0.4814315391927571+0j),0.4814315391927571,0.010558366775512695,16
617,156x156,24336,928,5,4,5.948717948717949,6,12,(0.4523884835704104+0.14960649000860293j),0.4764844613624139,0.011606216430664062,16
618,156x156,24336,920,6,4,5.897435897435898,6,12,(0.4677453411787565+0.02490816967957202j),0.4684080711422655,0.008255243301391602,15
619,156x156,24336,918,5,4,5.884615384615385,6,15,(0.4741119333602504+0j),0.4741119333602504,0.010669708251953125,16
620,157x157,24649,1670,4,3,10.636942675159236,11,19,(0.3382703301597386+0.03838149866462304j),0.34044082555727806,0.009469985961914062,11
621,157x157,24649,1677,4,3,10.681528662420382,11,19,(0.3276121072218168+0.01606358911933727j),0.328005688508163,0.011699914932250977,11
622,157x157,24649,1676,4,3,10.67515923566879,11,20,(0.32730549276336984+0.016819741289540325j),0.32773737853671714,0.012923240661621094,11
623,157x157,24649,1665,4,3,10.605095541401274,11,20,(0.33294115657095924+0.041817971107514576j),0.33555708373741255,0.013309240341186523,11
624,157x157,24649,1655,4,3,10.54140127388535,11,18,(0.3294173347091617+0.06369436445099719j),0.33551863207533544,0.01286625862121582,11
625,157x157,24649,1671,4,3,10.643312101910828,11,21,(0.3243212769232671+0j),0.3243212769232671,0.01247715950012207,11
626,157x157,24649,1663,4,3,10.59235668789809,11,21,(0.3289168799381257+0j),0.3289168799381257,0.012490034103393555,11
627,157x157,24649,1682,4,3,10.713375796178344,11,18,(0.3232271496236473+0.04373272088042848j),0.32617225683591355,0.009252309799194336,11
628,157x157,24649,1682,4,3,10.713375796178344,11,20,(0.3274473576995697+0.04909706048033824j),0.3311076764622649,0.036581993103027344,12
629,157x157,24649,1676,4,3,10.67515923566879,11,19,(0.326428091167999+0j),0.326428091167999,0.010519266128540039,11
630,158x158,24964,1677,4,3,10.613924050632912,11,21,(0.341660286581083+0.08306829530532217j),0.3516135564957642,0.010195016860961914,11
631,158x158,24964,1682,4,3,10.645569620253164,11,21,(0.36232310155784125+0j),0.36232310155784125,0.013595342636108398,11
632,158x158,24964,1689,4,3,10.689873417721518,11,18,(0.34125424058452314+0.020829400909733675j),0.34188933978581143,0.012970447540283203,11
633,158x158,24964,1692,4,3,10.708860759493671,11,20,(0.33863600507762004+0.017419424130371935j),0.3390837363719524,0.012203693389892578,11
634,158x158,24964,1688,4,3,10.683544303797468,11,18,(0.3695216148176462+0j),0.3695216148176462,0.014096498489379883,12
635,158x158,24964,1695,4,3,10.727848101265822,11,19,(0.3252742922474026+0j),0.3252742922474026,0.013098716735839844,11
636,158x158,24964,1691,4,3,10.70253164556962,11,18,(0.33542543684120485+0.09838627301544532j),0.34955698018775544,0.013569116592407227,11
637,158x158,24964,1685,4,3,10.664556962025317,11,19,(0.33334955281037+0j),0.33334955281037,0.009822607040405273,11
638,158x158,24964,1675,4,3,10.60126582278481,11,20,(0.34352650072626895+0j),0.34352650072626895,0.010514259338378906,11
639,158x158,24964,1679,4,3,10.626582278481013,11,19,(0.3035599707670088+0.06868009502219384j),0.31123240722059264,0.009528160095214844,11
640,159x159,25281,1526,4,3,9.59748427672956,10,19,(0.312950332828651+0.1656678157781402j),0.3540956593948353,0.012508153915405273,12
641,159x159,25281,1542,4,3,9.69811320754717,10,17,(0.38317693841363315+0j),0.38317693841363315,0.012644529342651367,12
642,159x159,25281,1545,4,3,9.716981132075471,10,19,(0.3483118267165532+0j),0.3483118267165532,0.012465238571166992,12
643,159x159,25281,1545,4,3,9.716981132075471,10,19,(0.36041498431943486+0j),0.36041498431943486,0.014033079147338867,12
644,159x159,25281,1550,4,3,9.748427672955975,10,18,(0.35294258421315267+0j),0.35294258421315267,0.012216806411743164,12
645,159x159,25281,1540,4,3,9.685534591194969,10,19,(0.34869370435536723+0j),0.34869370435536723,0.014312982559204102,12
646,159x159,25281,1548,4,3,9.735849056603774,10,19,(0.33843763349943734+0.10049234070661664j),0.3530421254034626,0.009221792221069336,12
647,159x159,25281,1558,4,3,9.79874213836478,10,18,(0.35224517019922+0j),0.35224517019922,0.012323856353759766,12
648,159x159,25281,1534,4,3,9.647798742138365,10,19,(0.3636740811600563+0j),0.3636740811600563,0.009189844131469727,12
649,159x159,25281,1550,4,3,9.748427672955975,10,18,(0.38995874833946986+0.044079857992627286j),0.3924421731760441,0.008693695068359375,12
650,15x15,225,97,3,2,6.466666666666667,8,9,(0.30566728356654704+0.0756966057634033j),0.31490072144574704,0.0010042190551757812,10
651,15x15,225,104,3,2,6.933333333333334,9,9,(0.25978310947202865+0.06898020094157253j),0.2687852899414247,0.0010364055633544922,11
652,15x15,225,109,3,2,7.266666666666667,9,10,(0.4441552495690115+0j),0.4441552495690115,0.0010840892791748047,13
653,15x15,225,109,3,2,7.266666666666667,9,10,(0.18105626526880142+0.16214113146501646j),0.2430455054220142,0.000993490219116211,12
654,15x15,225,101,3,2,6.733333333333333,8,9,(0.30958319658704947+0j),0.30958319658704947,0.0010004043579101562,11
655,15x15,225,112,3,2,7.466666666666667,9,13,(0.26693305747052964+0j),0.26693305747052964,0.0009441375732421875,11
656,15x15,225,109,2,2,7.266666666666667,9,12,(0.3151184947199121+0j),0.3151184947199121,0.0010328292846679688,9
657,15x15,225,102,3,2,6.8,9,9,(0.3910141623828859+0j),0.3910141623828859,0.0005409717559814453,11
658,15x15,225,99,3,2,6.6,9,9,(0.36893432436769963+0j),0.36893432436769963,0.0019919872283935547,12
659,15x15,225,108,3,2,7.2,8,9,(0.20983730391323638+0j),0.20983730391323638,0.0009524822235107422,10
660,160x160,25600,320,16,10,2.0,2,5,(0.8354577928366217+0j),0.8354577928366217,0.013477563858032227,46
661,160x160,25600,320,13,9,2.0,2,5,(0.7606012411127118+0j),0.7606012411127118,0.01567864418029785,49
662,160x160,25600,319,13,9,1.99375,2,5,(0.7394978723721222+0j),0.7394978723721222,0.014045000076293945,47
663,160x160,25600,319,14,9,1.99375,2,5,(0.7354460185729397+0.022229727578539513j),0.7357819018044713,0.01459193229675293,49
664,160x160,25600,317,14,10,1.98125,2,6,(0.7872294121041261+0j),0.7872294121041261,0.010962247848510742,45
665,160x160,25600,319,14,10,1.99375,2,7,(0.7482449613365871+0.16575402704637904j),0.7663843158935878,0.013449907302856445,49
666,160x160,25600,320,15,11,2.0,2,5,(0.7384626136220684+0.2366202508785256j),0.775445791041097,0.016284942626953125,43
667,160x160,25600,320,14,10,2.0,2,5,(0.7419999229240335+0j),0.7419999229240335,0.015169620513916016,46
668,160x160,25600,318,14,10,1.9875,2,6,(0.9073758598666346+0j),0.9073758598666346,0.01347661018371582,43
669,160x160,25600,320,14,10,2.0,2,4,(0.762495673418335+0.2546003639829691j),0.8038787205306163,0.018071413040161133,49
670,161x161,25921,320,14,10,1.9875776397515528,2,5,(0.8035620194653598+0j),0.8035620194653598,0.02065753936767578,69
671,161x161,25921,322,14,9,2.0,2,6,(0.9085635608722554+0j),0.9085635608722554,0.019541025161743164,79
672,161x161,25921,321,15,10,1.9937888198757765,2,5,(0.961048965180665+0j),0.961048965180665,0.04329872131347656,193
673,161x161,25921,321,15,10,1.9937888198757765,2,5,(0.9756360557616984+0j),0.9756360557616984,0.11445999145507812,353
674,161x161,25921,321,14,9,1.9937888198757765,2,5,(0.7951959084991056+0.025494993495445154j),0.7956045045039971,0.013712167739868164,50
675,161x161,25921,322,14,10,2.0,2,7,(0.8156418483518248+0j),0.8156418483518248,0.012575626373291016,46
676,161x161,25921,322,14,10,2.0,2,5,(0.7494660108499585+0j),0.7494660108499585,0.014169454574584961,48
677,161x161,25921,322,14,10,2.0,2,6,(0.8979930437968249+0j),0.8979930437968249,0.017263412475585938,74
678,161x161,25921,321,13,10,1.9937888198757765,2,5,(0.7237020915678078+0.049647857182496216j),0.7254030790274006,0.011988162994384766,45
679,161x161,25921,321,14,10,1.9937888198757765,2,6,(0.7791903418066746+0j),0.7791903418066746,0.009481191635131836,46
680,162x162,26244,792,6,4,4.888888888888889,5,11,(0.5422537579567075+0j),0.5422537579567075,0.00983285903930664,17
681,162x162,26244,800,6,5,4.938271604938271,5,11,(0.506277535563307+0j),0.506277535563307,0.012042045593261719,18
682,162x162,26244,799,6,5,4.932098765432099,5,11,(0.5160866734509355+0j),0.5160866734509355,0.010960578918457031,17
683,162x162,26244,804,6,4,4.962962962962963,5,14,(0.4977156741119345+0j),0.4977156741119345,0.011615991592407227,17
684,162x162,26244,801,6,4,4.944444444444445,5,12,(0.514498628225526+0.07468549731265772j),0.5198911058623594,0.010423421859741211,18
685,162x162,26244,805,6,5,4.969135802469136,5,10,(0.5127163863358712+0j),0.5127163863358712,0.008363962173461914,18
686,162x162,26244,802,6,5,4.950617283950617,5,12,(0.48948438660984994+0.18805122357511148j),0.524364593982963,0.008351564407348633,18
