,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle
477,143x143,20449,5095,3,2,35.62937062937063,35.62937062937063,36,51,(0.16360541169006407+0j)
478,143x143,20449,5104,2,2,35.69230769230769,35.69230769230769,36,44,(0.17256947523608676+0j)
479,143x143,20449,5082,2,2,35.53846153846154,35.53846153846154,36,51,(0.16040422311395783+0.020537290977155398j)
480,144x144,20736,5131,2,2,35.63194444444444,35.63194444444444,36,46,(0.1742543878035524+0.010948951106759442j)
481,144x144,20736,5141,2,2,35.701388888888886,35.701388888888886,36,50,(0.17669465965312414+0.00040041350690863054j)
482,144x144,20736,5125,2,2,35.59027777777778,35.59027777777778,36,55,(0.17018014501938417+0j)
483,144x144,20736,5143,3,2,35.71527777777778,35.71527777777778,36,51,(0.17898685801309822+0j)
484,144x144,20736,5140,2,2,35.69444444444444,35.69444444444444,36,50,(0.1691058218468463+0j)
485,144x144,20736,5135,3,2,35.65972222222222,35.65972222222222,36,54,(0.16183458881460724+0j)
486,144x144,20736,5131,3,2,35.63194444444444,35.63194444444444,36,48,(0.16473877950336918+0.029870947294675376j)
487,144x144,20736,5129,2,2,35.61805555555556,35.61805555555556,36,50,(0.1770287944037195+0.028939441546722938j)
488,144x144,20736,5138,3,2,35.68055555555556,35.68055555555556,36,50,(0.1856824406664378+0j)
489,144x144,20736,5121,3,2,35.5625,35.5625,36,49,(0.15420985775622756+0.08006022845527866j)
490,145x145,21025,5309,2,2,36.61379310344827,36.61379310344827,37,49,(0.16911145696226948+0j)
491,145x145,21025,5308,3,2,36.60689655172414,36.60689655172414,37,54,(0.1682773111170038+0j)
492,145x145,21025,5316,2,2,36.66206896551724,36.66206896551724,37,52,(0.16023289737450036+0j)
493,145x145,21025,5300,3,2,36.55172413793103,36.55172413793103,37,49,(0.185112958705511+0j)
494,145x145,21025,5314,2,2,36.648275862068964,36.648275862068964,37,48,(0.1621049010336367+0j)
495,145x145,21025,5304,2,2,36.57931034482758,36.57931034482758,37,52,(0.1622877085203495+0.014356807257341996j)
496,145x145,21025,5315,3,2,36.6551724137931,36.6551724137931,37,51,(0.1727396839890988+0j)
497,145x145,21025,5312,2,2,36.63448275862069,36.63448275862069,37,53,(0.16825731520415094+0j)
498,145x145,21025,5318,3,2,36.675862068965515,36.675862068965515,37,55,(0.1565449016644694+0j)
499,145x145,21025,5313,3,2,36.641379310344824,36.641379310344824,37,48,(0.1614916055729198+0.00702584466551558j)
500,146x146,21316,5351,3,2,36.65068493150685,36.65068493150685,37,49,(0.1793249229226314+0.02276233119967265j)
501,146x146,21316,5353,2,2,36.66438356164384,36.66438356164384,37,47,(0.16318454886359982+0j)
502,146x146,21316,5348,2,2,36.63013698630137,36.63013698630137,37,53,(0.1675872520720705+0j)
503,146x146,21316,5348,2,2,36.63013698630137,36.63013698630137,37,47,(0.16610946221846426+0j)
504,146x146,21316,5346,2,2,36.61643835616438,36.61643835616438,37,50,(0.16270608939485576+0j)
505,146x146,21316,5365,2,2,36.74657534246575,36.74657534246575,37,54,(0.1610111474721242+0.03873219417118854j)
506,146x146,21316,5343,3,2,36.5958904109589,36.5958904109589,37,48,(0.1631025651643647+0j)
507,146x146,21316,5353,2,2,36.66438356164384,36.66438356164384,37,54,(0.1798149576521343+0.0035309803515432524j)
508,146x146,21316,5348,3,2,36.63013698630137,36.63013698630137,37,53,(0.173845998932574+0.015738302101159462j)
509,146x146,21316,5353,3,2,36.66438356164384,36.66438356164384,37,47,(0.17824037550206168+0j)
510,147x147,21609,5370,3,2,36.53061224489796,36.53061224489796,37,48,(0.1655881096409672+0.036101828718312905j)
511,147x147,21609,5388,3,2,36.6530612244898,36.6530612244898,37,57,(0.17669953593309487+0j)
512,147x147,21609,5391,2,2,36.673469387755105,36.673469387755105,37,50,(0.16826620329569505+0.032469841896465367j)
513,147x147,21609,5382,3,2,36.61224489795919,36.61224489795919,37,49,(0.16854375241666103+0.016567747893047758j)
514,147x147,21609,5387,2,2,36.64625850340136,36.64625850340136,37,51,(0.1885970336032656+0j)
515,147x147,21609,5390,3,2,36.666666666666664,36.666666666666664,37,51,(0.16292940198157316+0.015252688665538725j)
516,147x147,21609,5386,3,2,36.63945578231292,36.63945578231292,37,53,(0.1596437663573248+0.01609888639239658j)
517,147x147,21609,5394,2,2,36.69387755102041,36.69387755102041,37,50,(0.17699355335972944+0j)
518,147x147,21609,5384,3,2,36.625850340136054,36.625850340136054,37,48,(0.17616010175639413+0.01444826842822604j)
519,147x147,21609,5401,3,2,36.74149659863946,36.74149659863946,37,47,(0.17567532111638676+0j)
520,148x148,21904,5424,2,2,36.648648648648646,36.648648648648646,37,50,(0.17336077489058266+0j)
521,148x148,21904,5426,2,2,36.66216216216216,36.66216216216216,37,48,(0.17410560024601734+0.03914499169497726j)
522,148x148,21904,5425,3,2,36.6554054054054,36.6554054054054,37,53,(0.1642020289317231+0.05633621244784737j)
523,148x148,21904,5427,2,2,36.66891891891892,36.66891891891892,37,56,(0.16498160524203173+0j)
524,148x148,21904,5431,3,2,36.695945945945944,36.695945945945944,37,50,(0.17076244995215145+0.011561690434960291j)
525,148x148,21904,5421,2,2,36.62837837837838,36.62837837837838,37,56,(0.18240551324067422+0j)
526,148x148,21904,5399,2,2,36.479729729729726,36.479729729729726,37,50,(0.16061308363763818+0.014117094525655084j)
527,148x148,21904,5427,2,2,36.66891891891892,36.66891891891892,37,51,(0.16864791282883893+0j)
528,148x148,21904,5408,2,2,36.54054054054054,36.54054054054054,37,49,(0.16122229470905053+0j)
529,148x148,21904,5407,3,2,36.53378378378378,36.53378378378378,37,48,(0.16531590142655112+0.03161247041577253j)
530,149x149,22201,5609,2,2,37.644295302013425,37.644295302013425,38,51,(0.1669148027640643+0j)
531,149x149,22201,5599,2,2,37.577181208053695,37.577181208053695,38,52,(0.18551746514808864+0j)
532,149x149,22201,5609,2,2,37.644295302013425,37.644295302013425,38,50,(0.16410642353728+0.026016180941336595j)
533,149x149,22201,5601,2,2,37.59060402684564,37.59060402684564,38,55,(0.1553883335358295+0.03309781017311434j)
534,149x149,22201,5602,2,2,37.59731543624161,37.59731543624161,38,51,(0.16197479492155076+0.020177958877994086j)
535,149x149,22201,5599,3,2,37.577181208053695,37.577181208053695,38,53,(0.16479227957024972+0.03243042395781968j)
536,149x149,22201,5601,3,2,37.59060402684564,37.59060402684564,38,51,(0.16546529241251995+0.057165865101477246j)
537,149x149,22201,5604,3,2,37.61073825503356,37.61073825503356,38,52,(0.15351453816200883+0.010182636220476163j)
538,149x149,22201,5613,3,2,37.671140939597315,37.671140939597315,38,50,(0.1676731619683329+0j)
539,149x149,22201,5606,3,2,37.624161073825505,37.624161073825505,38,52,(0.16502048576681105+0j)
540,14x14,196,56,4,2,4.0,4.0,4,7,(0.5521085130196567+0j)
541,14x14,196,56,4,3,4.0,4.0,4,7,(0.4478751810177452+0j)
542,14x14,196,55,4,3,3.9285714285714284,3.9285714285714284,4,7,(0.38937461629841535+0j)
543,14x14,196,56,4,2,4.0,4.0,4,6,(0.417481319827466+0j)
544,14x14,196,56,4,2,4.0,4.0,4,8,(0.32644498952569867+0j)
545,14x14,196,56,3,2,4.0,4.0,4,6,(0.3571658518263816+0.1636447954721595j)
546,14x14,196,55,4,3,3.9285714285714284,3.9285714285714284,4,8,(0.517814794534003+0j)
547,14x14,196,55,5,3,3.9285714285714284,3.9285714285714284,4,6,(0.4183193860642773+0.08164160658282257j)
548,14x14,196,56,4,3,4.0,4.0,4,7,(0.4817601635622336+0j)
549,14x14,196,56,4,3,4.0,4.0,4,7,(0.45827429400864494+0j)
550,150x150,22500,5640,3,2,37.6,37.6,38,55,(0.15987430285229792+0.01201648464146183j)
551,150x150,22500,5641,2,2,37.60666666666667,37.60666666666667,38,52,(0.1714217429637422+0j)
552,150x150,22500,5642,2,2,37.61333333333334,37.61333333333334,38,57,(0.1623028439325997+0.08338468729548287j)
553,150x150,22500,5646,3,2,37.64,37.64,38,55,(0.16153854130868328+0.013759326517348272j)
554,150x150,22500,5643,2,2,37.62,37.62,38,52,(0.17410452624998402+0j)
555,150x150,22500,5645,2,2,37.63333333333333,37.63333333333333,38,51,(0.16654729009007813+0.040678581195397565j)
556,150x150,22500,5642,2,2,37.61333333333334,37.61333333333334,38,54,(0.1578985459855187+0j)
557,150x150,22500,5640,2,2,37.6,37.6,38,53,(0.16617351169163921+0j)
558,150x150,22500,5650,3,2,37.666666666666664,37.666666666666664,38,52,(0.15065572214959055+0.03939214988183823j)
559,150x150,22500,5645,2,2,37.63333333333333,37.63333333333333,38,49,(0.17129559801978855+0j)
560,151x151,22801,5677,2,2,37.59602649006622,37.59602649006622,38,55,(0.17546783344759595+0j)
561,151x151,22801,5688,2,2,37.66887417218543,37.66887417218543,38,52,(0.1678403540529404+0.014871536568059009j)
562,151x151,22801,5672,2,2,37.562913907284766,37.562913907284766,38,50,(0.16013600408797274+0.029749706910769592j)
563,151x151,22801,5670,2,2,37.549668874172184,37.549668874172184,38,53,(0.16922472090990076+0j)
564,151x151,22801,5674,2,2,37.57615894039735,37.57615894039735,38,52,(0.15515464283188468+0.042227708183001415j)
565,151x151,22801,5682,3,2,37.629139072847686,37.629139072847686,38,52,(0.15819625011176291+0j)
566,151x151,22801,5686,2,2,37.65562913907285,37.65562913907285,38,52,(0.15835984072880854+0.001816564897173082j)
567,151x151,22801,5670,2,2,37.549668874172184,37.549668874172184,38,57,(0.1602851149480654+0j)
568,151x151,22801,5684,2,2,37.64238410596027,37.64238410596027,38,50,(0.16420270175359514+0.045484344063160105j)
569,151x151,22801,5687,2,2,37.66225165562914,37.66225165562914,38,55,(0.15930020670344897+0j)
570,152x152,23104,5722,2,2,37.64473684210526,37.64473684210526,38,52,(0.1714017653659655+0.02162765253906383j)
571,152x152,23104,5730,2,2,37.69736842105263,37.69736842105263,38,52,(0.16420534085298338+0j)
572,152x152,23104,5711,2,2,37.57236842105263,37.57236842105263,38,49,(0.16184885000155091+0.034021862288152425j)
573,152x152,23104,5720,2,2,37.63157894736842,37.63157894736842,38,53,(0.16038890035803385+0j)
574,152x152,23104,5718,2,2,37.61842105263158,37.61842105263158,38,52,(0.16945296348055724+0j)
575,152x152,23104,5720,3,2,37.63157894736842,37.63157894736842,38,53,(0.16050363365228154+0.038804650650005136j)
576,152x152,23104,5716,3,2,37.60526315789474,37.60526315789474,38,52,(0.16608991655469274+0.014324455109925447j)
577,152x152,23104,5724,3,2,37.6578947368421,37.6578947368421,38,58,(0.17371939937031747+0j)
578,152x152,23104,5716,2,2,37.60526315789474,37.60526315789474,38,51,(0.18336004589605698+0j)
579,152x152,23104,5711,2,2,37.57236842105263,37.57236842105263,38,49,(0.15580048589962447+0.06780995872603185j)
580,153x153,23409,5896,2,2,38.5359477124183,38.5359477124183,39,50,(0.15588551314132346+0.02177520400454169j)
581,153x153,23409,5899,3,2,38.55555555555556,38.55555555555556,39,51,(0.1647956696839059+0.008531614290155112j)
582,153x153,23409,5911,3,2,38.63398692810458,38.63398692810458,39,55,(0.15430131434616237+0j)
583,153x153,23409,5910,2,2,38.627450980392155,38.627450980392155,39,52,(0.16297056656233835+0.044542573413193065j)
584,153x153,23409,5906,2,2,38.60130718954248,38.60130718954248,39,55,(0.16086113927790663+0.010625012513641278j)
585,153x153,23409,5911,3,2,38.63398692810458,38.63398692810458,39,56,(0.1706121795610145+0j)
586,153x153,23409,5914,2,2,38.65359477124183,38.65359477124183,39,51,(0.16374399577059698+0j)
587,153x153,23409,5910,2,2,38.627450980392155,38.627450980392155,39,59,(0.165765236414542+0.08346429352745233j)
588,153x153,23409,5910,2,2,38.627450980392155,38.627450980392155,39,52,(0.15617608870512234+0.052998114927979026j)
589,153x153,23409,5909,2,2,38.62091503267974,38.62091503267974,39,50,(0.16607441728081968+0.04338033030827198j)
590,154x154,23716,5950,3,2,38.63636363636363,38.63636363636363,39,50,(0.1662368297276228+0j)
591,154x154,23716,5934,2,2,38.532467532467535,38.532467532467535,39,52,(0.15847885280219343+0.0312874704107725j)
592,154x154,23716,5950,3,2,38.63636363636363,38.63636363636363,39,52,(0.15107625829170387+0.022795826023883185j)
593,154x154,23716,5944,2,2,38.5974025974026,38.5974025974026,39,54,(0.16197318834368163+0j)
594,154x154,23716,5936,3,2,38.54545454545455,38.54545454545455,39,54,(0.18806336729423437+0j)
595,154x154,23716,5931,2,2,38.51298701298701,38.51298701298701,39,54,(0.16592671040188953+0j)
596,154x154,23716,5935,3,2,38.53896103896104,38.53896103896104,39,55,(0.1587487627602513+0j)
597,154x154,23716,5957,2,2,38.68181818181818,38.68181818181818,39,53,(0.1733412401793391+0j)
598,154x154,23716,5927,2,2,38.48701298701299,38.48701298701299,39,52,(0.16275739309241471+0.009901087004545969j)
599,154x154,23716,5943,3,2,38.59090909090909,38.59090909090909,39,53,(0.1661042916142097+0j)
600,155x155,24025,5988,2,2,38.63225806451613,38.63225806451613,39,57,(0.1682928915767271+0.01950966061839294j)
601,155x155,24025,5985,2,2,38.61290322580645,38.61290322580645,39,58,(0.16610450768702822+0j)
602,155x155,24025,5992,2,2,38.65806451612903,38.65806451612903,39,53,(0.16342084264166976+0j)
603,155x155,24025,5987,2,2,38.6258064516129,38.6258064516129,39,50,(0.15589576370708166+0.02834160869285195j)
604,155x155,24025,5988,2,2,38.63225806451613,38.63225806451613,39,53,(0.16872488473217784+0.015695643514727704j)
605,155x155,24025,5990,2,2,38.645161290322584,38.645161290322584,39,56,(0.17463248807553788+0j)
606,155x155,24025,5983,2,2,38.6,38.6,39,54,(0.17095082914857018+0.022960718664810986j)
607,155x155,24025,6000,2,2,38.70967741935484,38.70967741935484,39,59,(0.1583686101227247+0.01860777446188117j)
608,155x155,24025,5977,3,2,38.561290322580646,38.561290322580646,39,53,(0.16119892789004697+0.039938531674122126j)
609,155x155,24025,5993,2,2,38.66451612903226,38.66451612903226,39,52,(0.15412159517422921+0.03778018956772322j)
610,156x156,24336,6037,2,2,38.69871794871795,38.69871794871795,39,55,(0.15413090961736842+0.0459486328702548j)
611,156x156,24336,6024,3,2,38.61538461538461,38.61538461538461,39,52,(0.1839961747701292+0j)
612,156x156,24336,6025,3,2,38.62179487179487,38.62179487179487,39,56,(0.16578578424117407+0.02769841306582178j)
613,156x156,24336,6013,3,2,38.544871794871796,38.544871794871796,39,54,(0.16667570245570865+0.02149701845647762j)
614,156x156,24336,6027,2,2,38.63461538461539,38.63461538461539,39,57,(0.1570710160519943+0j)
615,156x156,24336,6025,2,2,38.62179487179487,38.62179487179487,39,52,(0.16466834803556413+0.027884769823951827j)
616,156x156,24336,6029,3,2,38.6474358974359,38.6474358974359,39,52,(0.16535757974526016+0.044877943993920914j)
617,156x156,24336,6012,2,2,38.53846153846154,38.53846153846154,39,54,(0.1567291062717887+0.007961276746518918j)
618,156x156,24336,6014,3,2,38.55128205128205,38.55128205128205,39,50,(0.1607664779605713+0.005335828557232711j)
619,156x156,24336,6036,2,2,38.69230769230769,38.69230769230769,39,56,(0.16179488983748086+0.05210858900165699j)
620,157x157,24649,6216,2,2,39.59235668789809,39.59235668789809,40,52,(0.16923183202314881+0.017204879714441127j)
621,157x157,24649,6207,2,2,39.53503184713376,39.53503184713376,40,53,(0.16558482781639533+0.05081028766705844j)
622,157x157,24649,6215,2,2,39.5859872611465,39.5859872611465,40,55,(0.17778216777182765+0j)
623,157x157,24649,6200,2,2,39.49044585987261,39.49044585987261,40,58,(0.18902917871716335+0j)
624,157x157,24649,6220,2,2,39.617834394904456,39.617834394904456,40,53,(0.16921386231570476+0j)
625,157x157,24649,6216,2,2,39.59235668789809,39.59235668789809,40,54,(0.16180504762145706+0.028796152711226354j)
626,157x157,24649,6225,2,2,39.64968152866242,39.64968152866242,40,56,(0.1543996548392676+0.016456363274600164j)
627,157x157,24649,6223,2,2,39.63694267515923,39.63694267515923,40,54,(0.17715069962257582+0j)
628,157x157,24649,6207,2,2,39.53503184713376,39.53503184713376,40,56,(0.15862439110451954+0.05588152390011892j)
629,157x157,24649,6228,2,2,39.6687898089172,39.6687898089172,40,54,(0.1703700146265873+0j)
630,158x158,24964,6252,2,2,39.56962025316456,39.56962025316456,40,52,(0.16347440593695273+0.01986032151399663j)
631,158x158,24964,6250,2,2,39.55696202531646,39.55696202531646,40,54,(0.1480938074270415+0j)
632,158x158,24964,6252,3,2,39.56962025316456,39.56962025316456,40,55,(0.16025131246662214+0j)
633,158x158,24964,6258,2,2,39.607594936708864,39.607594936708864,40,55,(0.15625542674675993+0.02020763494260494j)
634,158x158,24964,6239,3,2,39.4873417721519,39.4873417721519,40,54,(0.162004795747745+0j)
635,158x158,24964,6265,2,2,39.651898734177216,39.651898734177216,40,58,(0.16545592830622946+0.023852758195400066j)
636,158x158,24964,6259,2,2,39.61392405063291,39.61392405063291,40,53,(0.1637428206123216+0.0313938345296496j)
637,158x158,24964,6273,3,2,39.70253164556962,39.70253164556962,40,55,(0.15560927625457727+0.03455138271881969j)
638,158x158,24964,6272,2,2,39.69620253164557,39.69620253164557,40,52,(0.16865363788819818+0j)
639,158x158,24964,6267,3,2,39.664556962025316,39.664556962025316,40,58,(0.16632818698144916+0.04422679624002342j)
640,159x159,25281,6296,2,2,39.59748427672956,39.59748427672956,40,53,(0.1562480108736141+0j)
641,159x159,25281,6311,3,2,39.691823899371066,39.691823899371066,40,55,(0.16505384155807556+0j)
642,159x159,25281,6290,3,2,39.55974842767296,39.55974842767296,40,52,(0.15882657690972618+0j)
643,159x159,25281,6291,2,2,39.56603773584906,39.56603773584906,40,59,(0.1550276490256939+0j)
644,159x159,25281,6299,2,2,39.61635220125786,39.61635220125786,40,55,(0.15395261502911495+0.013223217579801j)
645,159x159,25281,6286,2,2,39.534591194968556,39.534591194968556,40,52,(0.15990570653743996+0.02425082206529877j)
646,159x159,25281,6295,2,2,39.59119496855346,39.59119496855346,40,54,(0.1735927184191065+0j)
647,159x159,25281,6299,2,2,39.61635220125786,39.61635220125786,40,56,(0.16534561003346146+0j)
648,159x159,25281,6291,2,2,39.56603773584906,39.56603773584906,40,52,(0.15898884099288063+0.037785958897653266j)
649,159x159,25281,6306,2,2,39.660377358490564,39.660377358490564,40,56,(0.15855711437489775+0j)
650,15x15,225,59,4,3,3.933333333333333,3.933333333333333,4,6,(0.5546268161474857+0j)
651,15x15,225,58,3,3,3.8666666666666667,3.8666666666666667,4,8,(0.3555164320474359+0.1632231428418287j)
652,15x15,225,60,4,3,4.0,4.0,4,8,(0.3449453296117033+0.2152033660675629j)
653,15x15,225,59,4,3,3.933333333333333,3.933333333333333,4,6,(0.4587336925253105+0.09470194364592589j)
654,15x15,225,60,4,3,4.0,4.0,4,7,(0.47817496938054355+0.03649377787197465j)
655,15x15,225,60,4,3,4.0,4.0,4,7,(0.5205108709297437+0j)
656,15x15,225,60,4,3,4.0,4.0,4,9,(0.4127516745999384+0.10413671894970636j)
657,15x15,225,60,4,3,4.0,4.0,4,7,(0.4472459459493877+0.011529748006562078j)
658,15x15,225,59,4,2,3.933333333333333,3.933333333333333,4,7,(0.4329005673985516+0j)
659,15x15,225,60,4,3,4.0,4.0,4,6,(0.7386856718816645+0j)
660,160x160,25600,6347,2,2,39.66875,39.66875,40,56,(0.16502812221501026+0j)
661,160x160,25600,6352,3,2,39.7,39.7,40,55,(0.16407839547536157+0j)
662,160x160,25600,6335,2,2,39.59375,39.59375,40,58,(0.1495393139630679+0.027247260096607932j)
663,160x160,25600,6341,2,2,39.63125,39.63125,40,54,(0.16500028090688437+0j)
664,160x160,25600,6343,2,2,39.64375,39.64375,40,53,(0.16880584864066334+0.02203649646438253j)
665,160x160,25600,6338,2,2,39.6125,39.6125,40,60,(0.16592460617684798+0j)
666,160x160,25600,6336,2,2,39.6,39.6,40,61,(0.18482752910952405+0j)
667,160x160,25600,6331,2,2,39.56875,39.56875,40,54,(0.16883556997223328+0j)
668,160x160,25600,6341,2,2,39.63125,39.63125,40,53,(0.1752108769274352+0j)
669,160x160,25600,6342,3,2,39.6375,39.6375,40,55,(0.15819252173720916+0.05736968404104263j)
670,161x161,25921,6537,2,2,40.60248447204969,40.60248447204969,41,58,(0.1683348448666284+0j)
671,161x161,25921,6529,3,2,40.5527950310559,40.5527950310559,41,60,(0.1581203979789822+0.04126912333644394j)
672,161x161,25921,6528,2,2,40.546583850931675,40.546583850931675,41,58,(0.15841972887126626+0.01786918977002977j)
673,161x161,25921,6540,3,2,40.62111801242236,40.62111801242236,41,53,(0.15695636172042346+0.02879170136811389j)
674,161x161,25921,6534,3,2,40.58385093167702,40.58385093167702,41,55,(0.15671354176227908+0.029874977497760254j)
675,161x161,25921,6542,2,2,40.63354037267081,40.63354037267081,41,58,(0.17843364576605875+0j)
676,161x161,25921,6527,2,2,40.54037267080745,40.54037267080745,41,54,(0.1723194692230501+0j)
677,161x161,25921,6536,2,2,40.59627329192546,40.59627329192546,41,56,(0.16791932811664897+0j)
678,161x161,25921,6527,2,2,40.54037267080745,40.54037267080745,41,53,(0.15984218011569004+0j)
679,161x161,25921,6529,3,2,40.5527950310559,40.5527950310559,41,54,(0.14924303887599322+0.03914736947494207j)
680,162x162,26244,6574,2,2,40.58024691358025,40.58024691358025,41,52,(0.16260036146368778+0j)
681,162x162,26244,6587,3,2,40.660493827160494,40.660493827160494,41,57,(0.16959624310149457+0.023564109234566036j)
682,162x162,26244,6580,3,2,40.617283950617285,40.617283950617285,41,55,(0.1702144807838465+0j)
683,162x162,26244,6596,2,2,40.71604938271605,40.71604938271605,41,55,(0.15967286883806214+0j)
684,162x162,26244,6583,2,2,40.635802469135804,40.635802469135804,41,56,(0.16394698963992488+0.02296689720480181j)
685,162x162,26244,6570,2,2,40.55555555555556,40.55555555555556,41,52,(0.17608611994042245+0j)
686,162x162,26244,6594,3,2,40.7037037037037,40.7037037037037,41,50,(0.16055606050339594+0.018862833385797025j)
687,162x162,26244,6587,2,2,40.660493827160494,40.660493827160494,41,54,(0.15479643204627452+0.05181322293754029j)
688,162x162,26244,6567,2,2,40.53703703703704,40.53703703703704,41,56,(0.16084777290019067+0.023502493791697734j)
689,162x162,26244,6578,3,2,40.60493827160494,40.60493827160494,41,59,(0.15221512765653844+0.04104319226239345j)
690,163x163,26569,6618,2,2,40.60122699386503,40.60122699386503,41,59,(0.15856476186207952+0.02380644817205264j)
691,163x163,26569,6612,2,2,40.56441717791411,40.56441717791411,41,53,(0.17142365017811115+0j)
692,163x163,26569,6606,2,2,40.52760736196319,40.52760736196319,41,61,(0.15271186353142507+0.031073880969502286j)
693,163x163,26569,6597,2,2,40.47239263803681,40.47239263803681,41,55,(0.17076995197216893+0j)
694,163x163,26569,6619,2,2,40.607361963190186,40.607361963190186,41,55,(0.15841416052859966+0j)
695,163x163,26569,6631,3,2,40.68098159509202,40.68098159509202,41,56,(0.15906452400778043+0.01450157961672572j)
696,163x163,26569,6619,2,2,40.607361963190186,40.607361963190186,41,55,(0.15359659451772617+0.026888649243967545j)
697,163x163,26569,6620,2,2,40.61349693251534,40.61349693251534,41,54,(0.16535234270935062+0.02173278060319228j)
698,163x163,26569,6604,2,2,40.515337423312886,40.515337423312886,41,52,(0.16410463901917452+0j)
699,163x163,26569,6611,2,2,40.558282208588956,40.558282208588956,41,54,(0.15789003108911123+0j)
700,164x164,26896,6645,2,2,40.51829268292683,40.51829268292683,41,54,(0.15589230411002739+0.015631403838683604j)
701,164x164,26896,6659,2,2,40.603658536585364,40.603658536585364,41,56,(0.1706720977055605+0.015289801013691238j)
702,164x164,26896,6664,3,2,40.63414634146341,40.63414634146341,41,58,(0.1598498478997486+0j)
703,164x164,26896,6666,2,2,40.646341463414636,40.646341463414636,41,56,(0.1614277634084661+0.05334052429988826j)
704,164x164,26896,6669,2,2,40.66463414634146,40.66463414634146,41,56,(0.15057365475039533+0.011425749142352492j)
705,164x164,26896,6644,3,2,40.51219512195122,40.51219512195122,41,59,(0.16145124937782215+0j)
706,164x164,26896,6652,3,2,40.5609756097561,40.5609756097561,41,53,(0.16373692860054326+0j)
707,164x164,26896,6643,3,2,40.50609756097561,40.50609756097561,41,53,(0.15626691343387766+0.011756170616076929j)
708,164x164,26896,6645,2,2,40.51829268292683,40.51829268292683,41,62,(0.15560895245304932+0.032609520502720465j)
709,164x164,26896,6665,2,2,40.640243902439025,40.640243902439025,41,57,(0.15590188945939643+0.05180942117644489j)
710,165x165,27225,6861,2,2,41.58181818181818,41.58181818181818,42,53,(0.16078555192556554+0.007740974310341771j)
711,165x165,27225,6857,2,2,41.557575757575755,41.557575757575755,42,58,(0.15099100098214485+0.009772606961699981j)
712,165x165,27225,6860,2,2,41.57575757575758,41.57575757575758,42,58,(0.15907212398631893+0j)
713,165x165,27225,6858,2,2,41.56363636363636,41.56363636363636,42,56,(0.15436737633251402+0.002918480888082457j)
714,165x165,27225,6848,2,2,41.5030303030303,41.5030303030303,42,58,(0.16428845355022492+0.013508235759820256j)
715,165x165,27225,6857,2,2,41.557575757575755,41.557575757575755,42,55,(0.16490054462401751+0j)
716,165x165,27225,6855,2,2,41.54545454545455,41.54545454545455,42,56,(0.1486312724241321+0.05288070233787508j)
717,165x165,27225,6864,2,2,41.6,41.6,42,58,(0.1629323659351803+0.01668067141719043j)
718,165x165,27225,6861,2,2,41.58181818181818,41.58181818181818,42,57,(0.1527373552362335+0j)
719,165x165,27225,6852,2,2,41.527272727272724,41.527272727272724,42,58,(0.1643661683599013+0j)
720,166x166,27556,6913,3,2,41.644578313253014,41.644578313253014,42,54,(0.1642646021013412+0j)
721,166x166,27556,6905,2,2,41.596385542168676,41.596385542168676,42,56,(0.16702031796976058+0j)
722,166x166,27556,6900,2,2,41.566265060240966,41.566265060240966,42,53,(0.16196357815812962+0.005667983767953632j)
723,166x166,27556,6915,2,2,41.6566265060241,41.6566265060241,42,55,(0.15592254570314779+0.01841804712069329j)
724,166x166,27556,6905,2,2,41.596385542168676,41.596385542168676,42,60,(0.15263957926965066+0.008737214474684828j)
725,166x166,27556,6898,2,2,41.55421686746988,41.55421686746988,42,59,(0.15539244804017702+0j)
726,166x166,27556,6895,3,2,41.536144578313255,41.536144578313255,42,60,(0.16944159261918584+0j)
727,166x166,27556,6908,2,2,41.6144578313253,41.6144578313253,42,60,(0.15201111485817542+0.045435967846344016j)
728,166x166,27556,6905,2,2,41.596385542168676,41.596385542168676,42,60,(0.1585660213411544+0j)
729,166x166,27556,6913,2,2,41.644578313253014,41.644578313253014,42,61,(0.15620007408383432+0.009509556526987683j)
730,167x167,27889,6944,2,2,41.58083832335329,41.58083832335329,42,54,(0.16010499550411145+0j)
731,167x167,27889,6934,2,2,41.52095808383233,41.52095808383233,42,59,(0.15577387824802374+0.03143406725757265j)
732,167x167,27889,6929,2,2,41.49101796407186,41.49101796407186,42,55,(0.16100824082323137+0j)
733,167x167,27889,6934,2,2,41.52095808383233,41.52095808383233,42,62,(0.1646846230361861+0j)
734,167x167,27889,6954,2,2,41.64071856287425,41.64071856287425,42,57,(0.14803486251444964+0j)
735,167x167,27889,6955,2,2,41.64670658682635,41.64670658682635,42,57,(0.16620884020888954+0j)
736,167x167,27889,6946,2,2,41.59281437125748,41.59281437125748,42,55,(0.1583593257972759+0j)
737,167x167,27889,6951,2,2,41.622754491017965,41.622754491017965,42,55,(0.1589987734001514+0.027533915085389236j)
738,167x167,27889,6944,3,2,41.58083832335329,41.58083832335329,42,57,(0.15870786486071425+0.021247374327152194j)
739,167x167,27889,6943,2,2,41.5748502994012,41.5748502994012,42,56,(0.15227167355484333+0.03633533827619028j)
740,168x168,28224,6981,2,2,41.55357142857143,41.55357142857143,42,60,(0.1583857045569665+0j)
741,168x168,28224,6988,3,2,41.595238095238095,41.595238095238095,42,55,(0.17445616399389213+0.00806956430442347j)
