,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
500,146x146,21316,16060,2,2,110.0,110,121,(0.06730301579200004+0.0022071977284891147j),0.06733919851402194,0.0340266227722168,5
501,146x146,21316,15038,2,2,103.0,103,115,(0.07395064987948541+0.018303445905624865j),0.07618211568090223,0.036606550216674805,5
502,146x146,21316,13870,2,2,95.0,95,107,(0.0781911174657682+0j),0.0781911174657682,0.03280138969421387,5
503,146x146,21316,12848,2,2,88.0,88,106,(0.09614587186934982+0j),0.09614587186934982,0.031213045120239258,5
504,146x146,21316,11826,2,2,81.0,81,100,(0.09688200861417481+0.02505658399625976j),0.10006975564414387,0.02506875991821289,5
505,146x146,21316,10804,2,2,74.0,74,87,(0.11270733174986458+0j),0.11270733174986458,0.03160858154296875,6
506,146x146,21316,9636,2,2,66.0,66,83,(0.11097342513163337+0.01192799541723477j),0.11161262545124459,0.03003215789794922,6
507,146x146,21316,8614,2,2,59.0,59,75,(0.12109369447278434+0.024737180871079845j),0.12359454259196301,0.03214621543884277,6
508,146x146,21316,7592,2,2,52.0,52,66,(0.13197598677669278+0j),0.13197598677669278,0.023569345474243164,6
509,146x146,21316,6424,2,2,44.0,44,58,(0.16473954884926112+0.020695393288194308j),0.16603438878259869,0.018074512481689453,6
510,147x147,21609,16317,2,2,111.0,111,123,(0.07119554052481396+0.00316592881724715j),0.07126589714510231,0.03568291664123535,5
511,147x147,21609,15141,2,2,103.0,103,117,(0.07290305517986076+0.002930128366961394j),0.0729619154546034,0.0350186824798584,5
512,147x147,21609,14112,2,2,96.0,96,113,(0.08828386425303086+0.00567360529873153j),0.08846598490116625,0.03148508071899414,5
513,147x147,21609,13083,2,2,89.0,89,103,(0.09676617740910853+0.009611437705665802j),0.09724234070167666,0.03066849708557129,5
514,147x147,21609,11907,2,2,81.0,81,98,(0.10937789449188857+0j),0.10937789449188857,0.025501012802124023,5
515,147x147,21609,10878,2,2,74.0,74,89,(0.10546485341998048+0.016896991078363472j),0.10680984792798959,0.031124353408813477,6
516,147x147,21609,9849,2,2,67.0,67,80,(0.10692128058285064+0.011601668415050505j),0.10754886773690113,0.03221750259399414,6
517,147x147,21609,8673,2,2,59.0,59,79,(0.12046948954384815+0.012940528286169553j),0.12116251558663056,0.028304338455200195,6
518,147x147,21609,7644,2,2,52.0,52,69,(0.13720304807577507+0j),0.13720304807577507,0.02229475975036621,6
519,147x147,21609,6615,2,2,45.0,45,63,(0.1622033911883161+0j),0.1622033911883161,0.020780086517333984,7
520,148x148,21904,16428,2,2,111.0,111,127,(0.06887614185538289+0j),0.06887614185538289,0.03508448600769043,5
521,148x148,21904,15392,2,2,104.0,104,120,(0.0839578621126392+0j),0.0839578621126392,0.03666949272155762,5
522,148x148,21904,14356,2,2,97.0,97,111,(0.07972473824271523+0.012290489879699518j),0.08066653599450305,0.03255271911621094,5
523,148x148,21904,13172,2,2,89.0,89,103,(0.084819768269369+0j),0.084819768269369,0.030062437057495117,5
524,148x148,21904,12136,2,2,82.0,82,98,(0.09546446051455969+0j),0.09546446051455969,0.029168128967285156,5
525,148x148,21904,11100,2,2,75.0,75,90,(0.10376897975011061+0j),0.10376897975011061,0.03521728515625,6
526,148x148,21904,9916,2,2,67.0,67,84,(0.10316035723434787+0j),0.10316035723434787,0.033698081970214844,6
527,148x148,21904,8880,2,2,60.0,60,74,(0.11781550745753197+0.022114451719654312j),0.11987302770989267,0.0242006778717041,6
528,148x148,21904,7696,2,2,52.0,52,65,(0.12887970075564661+0.04268155107000876j),0.13576336791862076,0.020021438598632812,6
529,148x148,21904,6660,2,2,45.0,45,60,(0.13988104836144824+0j),0.13988104836144824,0.021180152893066406,7
530,149x149,22201,16688,2,2,112.0,112,127,(0.06849258972366483+0.006379254593215319j),0.06878902337015212,0.03760027885437012,5
531,149x149,22201,15645,2,2,105.0,105,123,(0.07164822126293016+0.007411427818859446j),0.07203052736483304,0.0360720157623291,5
532,149x149,22201,14453,2,2,97.0,97,114,(0.08809125073311902+0j),0.08809125073311902,0.03220009803771973,5
533,149x149,22201,13410,2,2,90.0,90,104,(0.0895536704534934+0.023405670350917174j),0.09256179177321872,0.033622026443481445,5
534,149x149,22201,12218,2,2,82.0,82,102,(0.10445770790289957+0.009579372435449816j),0.10489603003252575,0.029712915420532227,5
535,149x149,22201,11175,2,2,75.0,75,89,(0.10329136543446221+0j),0.10329136543446221,0.04478311538696289,6
536,149x149,22201,10132,2,2,68.0,68,86,(0.1122936463002204+0.03171918493795111j),0.11668748730059683,0.028337955474853516,6
537,149x149,22201,8940,2,2,60.0,60,73,(0.12487979370577282+0j),0.12487979370577282,0.022774219512939453,6
538,149x149,22201,7897,2,2,53.0,53,67,(0.13433714679456316+0.017956897023139063j),0.13553198574360087,0.02213883399963379,6
539,149x149,22201,6705,2,2,45.0,45,62,(0.15628504619295155+0j),0.15628504619295155,0.019805908203125,7
540,14x14,196,154,2,2,11.0,11,14,(0.1535876680663893+0.08622186883414153j),0.1761345577884229,0.0005419254302978516,7
541,14x14,196,140,2,2,10.0,10,12,(0.16314889905656096+0j),0.16314889905656096,0.0010421276092529297,7
542,14x14,196,140,2,2,10.0,10,12,(0.22319378162213596+0j),0.22319378162213596,0.0010008811950683594,8
543,14x14,196,126,2,2,9.0,9,13,(0.3934415847795826+0j),0.3934415847795826,0.001699686050415039,9
544,14x14,196,112,2,2,8.0,8,11,(0.14413621576593244+0.11353681590768522j),0.18348258026793451,0.0010008811950683594,8
545,14x14,196,112,2,2,8.0,8,11,(0.3837216948945357+0j),0.3837216948945357,0.0,10
546,14x14,196,98,2,2,7.0,7,8,(0.3680668089386789+0j),0.3680668089386789,0.0009965896606445312,10
547,14x14,196,84,3,2,6.0,6,9,(0.3447573511025598+0j),0.3447573511025598,0.0010979175567626953,11
548,14x14,196,70,3,2,5.0,5,10,(0.3695440240450775+0.2444939796458785j),0.44310280047694134,0.0009970664978027344,12
549,14x14,196,70,3,2,5.0,5,8,(0.40399799174083695+0j),0.40399799174083695,0.0,13
550,150x150,22500,16950,2,2,113.0,113,124,(0.06839468861272244+0.012681332976137624j),0.06956040279126437,0.03960561752319336,5
551,150x150,22500,15750,2,2,105.0,105,124,(0.07867198485856078+0.010317272399175906j),0.07934561935825074,0.03672337532043457,5
552,150x150,22500,14700,2,2,98.0,98,116,(0.0767851426710983+0.011086431042794744j),0.0775813578657113,0.039144277572631836,5
553,150x150,22500,13650,2,2,91.0,91,107,(0.0876440649266721+0j),0.0876440649266721,0.03855085372924805,5
554,150x150,22500,12450,2,2,83.0,83,98,(0.0958495659900311+0.0061113567462968985j),0.09604419806400506,0.034278154373168945,5
555,150x150,22500,11400,2,2,76.0,76,95,(0.10191655548204959+0.025417019476507496j),0.10503813193500185,0.032742977142333984,6
556,150x150,22500,10200,2,2,68.0,68,86,(0.10438642172768359+0.019682800198373072j),0.1062258803906039,0.028326988220214844,6
557,150x150,22500,9000,2,2,60.0,60,75,(0.11741644116818238+0.005492573705189204j),0.11754483834906648,0.02309107780456543,6
558,150x150,22500,7950,2,2,53.0,53,71,(0.12393105648819566+0.0036340537150501466j),0.12398432606053159,0.021619558334350586,6
559,150x150,22500,6750,2,2,45.0,45,61,(0.13603133905540438+0.015457945133359062j),0.13690680506443909,0.02106928825378418,7
560,151x151,22801,17214,2,2,114.0,114,128,(0.06801710641379213+0.015495128745752216j),0.06975977193019312,0.04019331932067871,5
561,151x151,22801,16006,2,2,106.0,106,120,(0.07579166485305602+0.018133135964587967j),0.07793065559270114,0.04062485694885254,5
562,151x151,22801,14949,2,2,99.0,99,117,(0.08923879695423328+0j),0.08923879695423328,0.03926849365234375,5
563,151x151,22801,13741,2,2,91.0,91,103,(0.09543247637569756+0j),0.09543247637569756,0.03759026527404785,5
564,151x151,22801,12684,2,2,84.0,84,98,(0.08901878762361315+0.028188325560455797j),0.0933751907515063,0.02768874168395996,5
565,151x151,22801,11476,2,2,76.0,76,92,(0.11123497655998023+0.020421761625472937j),0.11309406862513607,0.03020167350769043,6
566,151x151,22801,10268,2,2,68.0,68,80,(0.10268058974437207+0.01391316180883343j),0.10361891517368259,0.02778935432434082,6
567,151x151,22801,9211,2,2,61.0,61,76,(0.12153155757409294+0j),0.12153155757409294,0.023082494735717773,6
568,151x151,22801,8003,2,2,53.0,53,68,(0.12541458585782056+0.030711303684920047j),0.12912010889058306,0.02114558219909668,6
569,151x151,22801,6946,2,2,46.0,46,64,(0.14053544484891448+0.017515364920002552j),0.14162273570003914,0.02147197723388672,7
570,152x152,23104,17328,2,2,114.0,114,129,(0.06840180314397823+0j),0.06840180314397823,0.04396629333496094,5
571,152x152,23104,16264,2,2,107.0,107,116,(0.07433675398710564+0.028502423310016407j),0.07961369937317844,0.04548239707946777,5
572,152x152,23104,15048,2,2,99.0,99,112,(0.0870185391580506+0.025170152200977472j),0.09058566508571628,0.03688836097717285,5
573,152x152,23104,13984,2,2,92.0,92,111,(0.08650084437117528+0j),0.08650084437117528,0.032613277435302734,5
574,152x152,23104,12768,2,2,84.0,84,96,(0.0916801689291889+0.015934483499576088j),0.09305461374527797,0.027745962142944336,5
575,152x152,23104,11704,2,2,77.0,77,92,(0.11008232647364895+0j),0.11008232647364895,0.031269073486328125,6
576,152x152,23104,10488,2,2,69.0,69,87,(0.10637150060778858+0.019401095228363315j),0.10812630872092503,0.028052091598510742,6
577,152x152,23104,9272,2,2,61.0,61,75,(0.12318156913793045+0j),0.12318156913793045,0.0264737606048584,6
578,152x152,23104,8208,2,2,54.0,54,69,(0.13131997311624502+0j),0.13131997311624502,0.024369478225708008,6
579,152x152,23104,6992,2,2,46.0,46,60,(0.15213200929247678+0j),0.15213200929247678,0.021594762802124023,6
580,153x153,23409,17595,2,2,115.0,115,126,(0.06579772480597153+0j),0.06579772480597153,0.05080866813659668,5
581,153x153,23409,16524,2,2,108.0,108,121,(0.07260375958890508+0.014102259071412703j),0.07396066263467878,0.04261493682861328,5
582,153x153,23409,15300,2,2,100.0,100,114,(0.08337382762790546+0.018139053062826337j),0.08532420746390629,0.03438258171081543,5
583,153x153,23409,14076,2,2,92.0,92,109,(0.0892242733501937+0.019458077491258753j),0.0913213432584405,0.03320932388305664,5
584,153x153,23409,13005,2,2,85.0,85,103,(0.09157559557236028+0.005547564726396607j),0.09174347485694037,0.030114173889160156,5
585,153x153,23409,11781,2,2,77.0,77,92,(0.10259686768494147+0.0072598265982096195j),0.10285340218484491,0.03238034248352051,6
586,153x153,23409,10557,2,2,69.0,69,84,(0.1063038510291743+0j),0.1063038510291743,0.02927565574645996,6
587,153x153,23409,9486,2,2,62.0,62,81,(0.12352872069941821+0.02296777085285823j),0.1256457851882994,0.027545928955078125,6
588,153x153,23409,8262,2,2,54.0,54,72,(0.1366334149358279+0j),0.1366334149358279,0.026666879653930664,6
589,153x153,23409,7038,2,2,46.0,46,60,(0.14867037561419236+0.014806952820356028j),0.14940591165375383,0.020032167434692383,6
590,154x154,23716,17864,2,2,116.0,116,129,(0.06837090132596069+0.0016144111761033427j),0.06838995885047586,0.03827834129333496,5
591,154x154,23716,16632,2,2,108.0,108,123,(0.07149270392709363+0j),0.07149270392709363,0.03916788101196289,5
592,154x154,23716,15554,2,2,101.0,101,114,(0.08102170816659636+0j),0.08102170816659636,0.03604435920715332,5
593,154x154,23716,14322,2,2,93.0,93,108,(0.08567590901269614+0.0017865045826414075j),0.0856945329865073,0.03154158592224121,5
594,154x154,23716,13090,2,2,85.0,85,106,(0.08807552197107973+0.0023638948466538803j),0.08810723902906155,0.03115224838256836,5
595,154x154,23716,12012,2,2,78.0,78,96,(0.10004744254886545+0j),0.10004744254886545,0.034978628158569336,6
596,154x154,23716,10780,2,2,70.0,70,86,(0.10849243434187486+0.014822955678457539j),0.10950035764540472,0.03681302070617676,6
597,154x154,23716,9548,2,2,62.0,62,76,(0.1257642138433952+0.007213983671102144j),0.125970945237599,0.025900840759277344,6
598,154x154,23716,8316,2,2,54.0,54,68,(0.1369364568339944+0.0037066644436416414j),0.136986614570717,0.023157358169555664,6
599,154x154,23716,7238,2,2,47.0,47,61,(0.14433840132107206+0j),0.14433840132107206,0.022758007049560547,7
600,155x155,24025,18135,2,2,117.0,117,131,(0.0706881315854822+0.006409747681003173j),0.07097814320183765,0.042331695556640625,5
601,155x155,24025,16895,2,2,109.0,109,122,(0.0694842650456432+0.009902198780258418j),0.07018629944381556,0.040970802307128906,5
602,155x155,24025,15655,2,2,101.0,101,113,(0.0798739017974787+0j),0.0798739017974787,0.03725790977478027,5
603,155x155,24025,14570,2,2,94.0,94,111,(0.08347311138454806+0j),0.08347311138454806,0.03729867935180664,5
604,155x155,24025,13330,2,2,86.0,86,101,(0.08758559974554322+0.013620963648828593j),0.08863841116304608,0.03747677803039551,5
605,155x155,24025,12090,2,2,78.0,78,93,(0.10049638662613952+0.03806982699576514j),0.10746550819866811,0.03499865531921387,6
606,155x155,24025,10850,2,2,70.0,70,88,(0.10544043323581194+0j),0.10544043323581194,0.02980804443359375,6
607,155x155,24025,9610,2,2,62.0,62,76,(0.11206519121618719+0.021122300528935267j),0.11403840871371038,0.02583003044128418,6
608,155x155,24025,8525,2,2,55.0,55,71,(0.13775818387961541+0.021943452829716593j),0.13949491871713438,0.022000789642333984,6
609,155x155,24025,7285,2,2,47.0,47,65,(0.1443766111077786+0.01264340733387745j),0.14492916057156022,0.023719310760498047,7
610,156x156,24336,18252,2,2,117.0,117,131,(0.07127702606016148+0j),0.07127702606016148,0.042783260345458984,5
611,156x156,24336,17160,2,2,110.0,110,122,(0.0749445206900361+0.006522769641523576j),0.07522783863208905,0.045084238052368164,5
612,156x156,24336,15912,2,2,102.0,102,122,(0.07521751454428494+0j),0.07521751454428494,0.04708218574523926,5
613,156x156,24336,14664,2,2,94.0,94,109,(0.0833620203685776+0.009501797414196175j),0.08390179136366262,0.03555917739868164,5
614,156x156,24336,13416,2,2,86.0,86,101,(0.10440201876759932+0j),0.10440201876759932,0.03372001647949219,5
615,156x156,24336,12324,2,2,79.0,79,97,(0.09541641455174797+0j),0.09541641455174797,0.033002376556396484,6
616,156x156,24336,11076,2,2,71.0,71,92,(0.10432646428959873+0.002781928755144406j),0.10436354861141708,0.03232240676879883,6
617,156x156,24336,9828,2,2,63.0,63,79,(0.1254481181172532+0j),0.1254481181172532,0.025570154190063477,6
618,156x156,24336,8580,2,2,55.0,55,70,(0.1265680071332721+0.008713939452853923j),0.12686762065427104,0.024823904037475586,6
619,156x156,24336,7332,2,2,47.0,47,59,(0.15199116246621308+0j),0.15199116246621308,0.027058124542236328,7
620,157x157,24649,18526,2,2,118.0,118,130,(0.061781965553769136+0.026540948342886866j),0.06724160324253806,0.05662417411804199,5
621,157x157,24649,17270,2,2,110.0,110,125,(0.07435880792147745+0j),0.07435880792147745,0.04000449180603027,5
622,157x157,24649,16171,2,2,103.0,103,117,(0.08531588634640047+0j),0.08531588634640047,0.04036283493041992,5
623,157x157,24649,14915,2,2,95.0,95,110,(0.0866373757210417+0.0006713254979172355j),0.0866399766259958,0.04320883750915527,5
624,157x157,24649,13659,2,2,87.0,87,104,(0.08705313548636599+0.027346713955614093j),0.09124741729045141,0.09305858612060547,5
625,157x157,24649,12403,2,2,79.0,79,96,(0.09542553854906413+0.018810351039893484j),0.09726182557212745,0.07818126678466797,5
626,157x157,24649,11147,2,2,71.0,71,90,(0.10221232261415816+0.005570536271981398j),0.10236400621575051,0.06276702880859375,6
627,157x157,24649,9891,2,2,63.0,63,78,(0.13021355459309586+0j),0.13021355459309586,0.049611568450927734,6
628,157x157,24649,8635,2,2,55.0,55,68,(0.12926744729516423+0.02286295968024703j),0.1312737134979759,0.06322836875915527,6
629,157x157,24649,7536,2,2,48.0,48,67,(0.158918601603373+0j),0.158918601603373,0.05921673774719238,7
630,158x158,24964,18802,2,2,119.0,119,132,(0.06757318109830404+0.009594863990350916j),0.06825097961742034,0.11862397193908691,5
631,158x158,24964,17538,2,2,111.0,111,125,(0.07276036285872793+0.0031089126678205408j),0.07282675154989332,0.07856369018554688,5
632,158x158,24964,16274,2,2,103.0,103,120,(0.07424023805309624+0.0010244238643779908j),0.07424730561060318,0.09270882606506348,5
633,158x158,24964,15010,2,2,95.0,95,109,(0.0873855741213511+0.011928962050947841j),0.08819602428755562,0.08934617042541504,5
634,158x158,24964,13746,2,2,87.0,87,105,(0.0952986510068774+0j),0.0952986510068774,0.07892942428588867,5
635,158x158,24964,12640,2,2,80.0,80,95,(0.09262087079818052+0.03325873504243842j),0.09841122478679132,0.07796072959899902,6
636,158x158,24964,11376,2,2,72.0,72,86,(0.10012224131436873+0j),0.10012224131436873,0.0642859935760498,6
637,158x158,24964,10112,2,2,64.0,64,80,(0.12551826716896913+0.04617491674922062j),0.13374213371222313,0.047978878021240234,6
638,158x158,24964,8848,2,2,56.0,56,70,(0.14027092827936835+0.00742271847340696j),0.14046718502871464,0.0507051944732666,6
639,158x158,24964,7584,2,2,48.0,48,62,(0.13639355837259604+0.011413004622016346j),0.1368702284649256,0.039374351501464844,7
640,159x159,25281,19080,2,2,120.0,120,136,(0.07379863177562972+0j),0.07379863177562972,0.08313703536987305,5
641,159x159,25281,17808,2,2,112.0,112,126,(0.06677535181077493+0.011080534387016798j),0.06768844695924574,0.048267364501953125,5
642,159x159,25281,16536,2,2,104.0,104,119,(0.07916936652193572+0.01685615467366907j),0.08094392222932648,0.055088043212890625,5
643,159x159,25281,15264,2,2,96.0,96,118,(0.08510768062379559+0.008881717883330455j),0.08556986744012791,0.050015926361083984,5
644,159x159,25281,13992,2,2,88.0,88,107,(0.0907109944954395+0j),0.0907109944954395,0.050420284271240234,5
645,159x159,25281,12720,2,2,80.0,80,96,(0.0950787330485934+0.001284349860902355j),0.09508740732973471,0.04453396797180176,5
646,159x159,25281,11448,2,2,72.0,72,87,(0.11933349718736898+0j),0.11933349718736898,0.04848337173461914,6
647,159x159,25281,10176,2,2,64.0,64,79,(0.10953167244028603+0.04014389574755847j),0.11665641702605543,0.04009842872619629,6
648,159x159,25281,8904,2,2,56.0,56,77,(0.13458324567371302+0j),0.13458324567371302,0.03476285934448242,6
649,159x159,25281,7632,2,2,48.0,48,67,(0.15276432029238177+0j),0.15276432029238177,0.024788856506347656,6
650,15x15,225,180,2,2,12.0,12,14,(0.21098474788887317+0j),0.21098474788887317,0.0010066032409667969,7
651,15x15,225,165,2,2,11.0,11,14,(0.22310334415870928+0j),0.22310334415870928,0.0009794235229492188,8
652,15x15,225,150,2,2,10.0,10,12,(0.18839201205101527+0j),0.18839201205101527,0.0010335445404052734,7
653,15x15,225,150,2,2,10.0,10,13,(0.22622516104496107+0j),0.22622516104496107,0.0005102157592773438,8
654,15x15,225,135,2,2,9.0,9,12,(0.3426965411802797+0j),0.3426965411802797,0.0010001659393310547,9
655,15x15,225,120,2,2,8.0,8,10,(0.24069143683542504+0.08217521606289291j),0.254332722827568,0.001999378204345703,10
656,15x15,225,105,3,2,7.0,7,11,(0.2951127597085714+0j),0.2951127597085714,0.00099945068359375,8
657,15x15,225,90,3,2,6.0,6,9,(0.2968371047397282+0.10973346418662815j),0.3164706936078953,0.0024290084838867188,11
658,15x15,225,90,3,2,6.0,6,9,(0.3917080696742445+0j),0.3917080696742445,0.0022821426391601562,11
659,15x15,225,75,3,2,5.0,5,9,(0.5097766348551562+0j),0.5097766348551562,0.0009968280792236328,15
660,160x160,25600,19200,2,2,120.0,120,134,(0.0775310957476962+0j),0.0775310957476962,0.08169031143188477,5
661,160x160,25600,17920,2,2,112.0,112,129,(0.07542349388320735+0j),0.07542349388320735,0.06685423851013184,5
662,160x160,25600,16640,2,2,104.0,104,124,(0.08088284654694168+0j),0.08088284654694168,0.056346893310546875,5
663,160x160,25600,15520,2,2,97.0,97,114,(0.08386487987393956+0.018591479331454313j),0.08590087997222266,0.05276846885681152,5
664,160x160,25600,14080,2,2,88.0,88,107,(0.0952026049205286+0.019170861604813273j),0.09711363404962847,0.04459667205810547,5
665,160x160,25600,12960,2,2,81.0,81,93,(0.10839261505598874+0j),0.10839261505598874,0.0602719783782959,6
666,160x160,25600,11680,2,2,73.0,73,90,(0.10711413756012061+0.02381246184412117j),0.10972908367577926,0.05452561378479004,6
667,160x160,25600,10240,2,2,64.0,64,79,(0.11147987696852787+0.005534900642763766j),0.11161719443725227,0.03610539436340332,6
668,160x160,25600,8960,2,2,56.0,56,69,(0.12982647279074017+0.012638968608715419j),0.13044024135510057,0.14420342445373535,6
669,160x160,25600,7680,2,2,48.0,48,62,(0.13622187761202012+0.05093538838588455j),0.14543319335751756,0.023645877838134766,6
670,161x161,25921,19481,2,2,121.0,121,133,(0.06554391000167376+0j),0.06554391000167376,0.05232596397399902,5
671,161x161,25921,18193,2,2,113.0,113,128,(0.07191742411895705+0.025076649561208957j),0.07616399572712572,0.05903816223144531,5
672,161x161,25921,16905,2,2,105.0,105,120,(0.07561389023325138+0.009183730788921393j),0.07616955630308983,0.05949568748474121,5
673,161x161,25921,15617,2,2,97.0,97,111,(0.08132989016084863+0.015801689103022785j),0.08285073573652978,0.043047428131103516,5
674,161x161,25921,14329,2,2,89.0,89,105,(0.09552801018434766+0j),0.09552801018434766,0.036669015884399414,5
675,161x161,25921,13041,2,2,81.0,81,96,(0.09202586238441746+0.03260505911483544j),0.09763118982926335,0.047153472900390625,6
676,161x161,25921,11753,2,2,73.0,73,87,(0.1029950116543307+0.026833735369298922j),0.10643317988083077,0.039734840393066406,6
677,161x161,25921,10465,2,2,65.0,65,82,(0.11221367610076644+0j),0.11221367610076644,0.04044175148010254,6
678,161x161,25921,9177,2,2,57.0,57,69,(0.12853024238647945+0.009824997682741574j),0.1289052124135911,0.03453540802001953,6
679,161x161,25921,7889,2,2,49.0,49,66,(0.13983665130714412+0.008575128526592427j),0.14009932861382093,0.038497209548950195,6
680,162x162,26244,19764,2,2,122.0,122,136,(0.0717027773801804+0j),0.0717027773801804,0.05534839630126953,5
681,162x162,26244,18468,2,2,114.0,114,129,(0.07014506355177758+0.0038742155217623723j),0.07025197140715682,0.05398702621459961,5
682,162x162,26244,17172,2,2,106.0,106,121,(0.07698524256641079+0.013691278752380175j),0.0781932138160626,0.049249887466430664,5
683,162x162,26244,15876,2,2,98.0,98,115,(0.08402288429129465+0.013267422740969282j),0.08506391473954086,0.05039548873901367,5
684,162x162,26244,14580,2,2,90.0,90,105,(0.09531281780951419+0j),0.09531281780951419,0.04314088821411133,5
685,162x162,26244,13284,2,2,82.0,82,98,(0.10158420501260879+0.005548302821527722j),0.10173561014828143,0.04071807861328125,5
686,162x162,26244,11826,2,2,73.0,73,88,(0.10581413944316151+0.015794133329973963j),0.10698638583362756,0.039994001388549805,6
687,162x162,26244,10530,2,2,65.0,65,79,(0.11335773916707903+0.009651177566882212j),0.11376784368835956,0.030106782913208008,6
688,162x162,26244,9234,2,2,57.0,57,74,(0.12720321329102055+0.01165992907974368j),0.12773649211445226,0.03504633903503418,6
689,162x162,26244,7938,2,2,49.0,49,64,(0.13941604204806848+0.023278616745372023j),0.14134612402866487,0.026467084884643555,7
690,163x163,26569,20049,2,2,123.0,123,134,(0.0705878526653299+0j),0.0705878526653299,0.07003545761108398,5
691,163x163,26569,18745,2,2,115.0,115,128,(0.07346912001064465+0j),0.07346912001064465,0.0771784782409668,5
692,163x163,26569,17278,2,2,106.0,106,123,(0.07953142148662773+0.020272813493507146j),0.08207456348117946,0.059859514236450195,5
693,163x163,26569,15974,2,2,98.0,98,113,(0.08591183336810118+0j),0.08591183336810118,0.05111575126647949,5
694,163x163,26569,14670,2,2,90.0,90,108,(0.08599203484024974+0.013847533354945703j),0.08709985210081048,0.040079593658447266,5
695,163x163,26569,13366,2,2,82.0,82,97,(0.10777386507341945+0j),0.10777386507341945,0.05494403839111328,6
696,163x163,26569,12062,2,2,74.0,74,90,(0.11390865348929738+0j),0.11390865348929738,0.048807621002197266,6
697,163x163,26569,10758,2,2,66.0,66,82,(0.11942167656573008+0j),0.11942167656573008,0.03815150260925293,6
698,163x163,26569,9454,2,2,58.0,58,75,(0.1282599631542017+0.017317225588240233j),0.12942373990265924,0.02662205696105957,6
699,163x163,26569,7987,2,2,49.0,49,68,(0.14024495752829502+0.007564911285797002j),0.1404488376415955,0.029748201370239258,6
700,164x164,26896,20172,2,2,123.0,123,136,(0.07105904892844886+0.007240520912088529j),0.07142698074043226,0.05796480178833008,5
701,164x164,26896,18860,2,2,115.0,115,128,(0.07441887983275208+0.008437536125517077j),0.07489567204739538,0.07037234306335449,5
702,164x164,26896,17548,2,2,107.0,107,124,(0.07405194165101264+0.004295037935023346j),0.0741763939076865,0.04456210136413574,5
703,164x164,26896,16236,2,2,99.0,99,121,(0.08201634417601589+0.011977692916627123j),0.08288634290161265,0.04954409599304199,5
704,164x164,26896,14924,2,2,91.0,91,110,(0.08836323145164612+0.011268891491012806j),0.08907888968781214,0.04313039779663086,5
705,164x164,26896,13612,2,2,83.0,83,101,(0.08776618737326225+0.019564926081813195j),0.08992046473759682,0.040828704833984375,6
706,164x164,26896,12136,2,2,74.0,74,95,(0.10421687414242761+0.020110296333541937j),0.10613944071193078,0.0514979362487793,6
707,164x164,26896,10824,2,2,66.0,66,85,(0.12297063905838107+0j),0.12297063905838107,0.04841136932373047,6
708,164x164,26896,9512,2,2,58.0,58,72,(0.12830616377143447+0j),0.12830616377143447,0.03631997108459473,6
709,164x164,26896,8200,2,2,50.0,50,65,(0.14148294300626574+0.010147873265176128j),0.14184640458439654,0.024824857711791992,6
710,165x165,27225,20460,2,2,124.0,124,137,(0.06655946239294037+0j),0.06655946239294037,0.0689234733581543,5
711,165x165,27225,19140,2,2,116.0,116,129,(0.07077124680345717+0.01622756989422731j),0.07260787422027916,0.05468583106994629,5
712,165x165,27225,17820,2,2,108.0,108,123,(0.07675991317029669+0j),0.07675991317029669,0.06290650367736816,5
713,165x165,27225,16335,2,2,99.0,99,112,(0.08307565215789314+0.0023312524109582082j),0.08310835529152802,0.05212974548339844,5
714,165x165,27225,15015,2,2,91.0,91,104,(0.09046597480386127+0.005609885944357786j),0.09063974524192776,0.03368234634399414,5
715,165x165,27225,13695,2,2,83.0,83,99,(0.10827206000086204+0j),0.10827206000086204,0.05082511901855469,6
716,165x165,27225,12375,2,2,75.0,75,90,(0.11517041930523847+0j),0.11517041930523847,0.03482222557067871,6
717,165x165,27225,10890,2,2,66.0,66,86,(0.11401533095269098+0.010076750622774725j),0.11445975972089599,0.05571722984313965,6
718,165x165,27225,9570,2,2,58.0,58,73,(0.13485687149223952+0.004301439129571075j),0.13492545411174206,0.04503607749938965,6
719,165x165,27225,8250,2,2,50.0,50,68,(0.14444909732648925+0.04564472456704771j),0.15148921611533678,0.02641010284423828,6
720,166x166,27556,20750,2,2,125.0,125,135,(0.0683547043002354+0j),0.0683547043002354,0.05563616752624512,5
721,166x166,27556,19422,2,2,117.0,117,136,(0.06897601378303353+0.01352159336259303j),0.07028886088464197,0.05734729766845703,5
722,166x166,27556,17928,2,2,108.0,108,121,(0.07252761025129809+0j),0.07252761025129809,0.05044698715209961,5
723,166x166,27556,16600,2,2,100.0,100,116,(0.08196776779369146+0.012876361625434816j),0.08297298142039668,0.05466294288635254,5
724,166x166,27556,15272,2,2,92.0,92,113,(0.08800134472165243+0j),0.08800134472165243,0.050240516662597656,5
725,166x166,27556,13944,2,2,84.0,84,102,(0.09637988558585517+0.013233200745255344j),0.09728411970875185,0.04081296920776367,5
726,166x166,27556,12450,2,2,75.0,75,94,(0.11046744106655786+0j),0.11046744106655786,0.042151451110839844,6
727,166x166,27556,11122,2,2,67.0,67,80,(0.11197910586961454+0j),0.11197910586961454,0.03658127784729004,6
